GAME_ID,POSSESSION_ID,PERIOD,START_CLOCK,END_CLOCK,EVENTS,ACTION_TYPES,EVENT_LIST,TEAM,team,TEAM_ID,PLAYER_ID,PLAYER_NAME,HOME_SCORE,AWAY_SCORE,FIRST_SHOT_RESULT,FIRST_SHOT_VALUE,FIRST_SHOT_SUBTYPE,FIRST_SHOT_PLAYER,FIRST_SHOT_X_LEGACY,FIRST_SHOT_Y_LEGACY,FIRST_SHOT_DISTANCE,FIRST_SHOT_SECONDS,POSS_LENGTH,TIME_UNTIL_FIRST_SHOT,SHOT_TIME_FOR_ANALYSIS,TWO_FOR_ONE_ATTEMPT,NO_TWO_FOR_ONE_ATTEMPT,POSS_PTS,FREE_THROW_PTS,TWO_FOR_ONE_SECOND_POSSESSION?,NON_TWO_FOR_ONE_SECOND_POSSESSION?,SECOND_POSSESSION_PTS,SECOND_POSSESSION_SHOT_RESULT,SECOND_POSSESSION_SHOT_SECONDS,TWO_FOR_ONE_SECOND_POSSESSION_PTS,TOTAL_PTS_ON_ALL_2FOR1_POSS,TEAM_ABBREV,logo,Player,Images
0022500702,84,2,PT00M36.70S,PT00M30.00S,2,"Rebound, Made Shot",Brown REBOUND (Off:1 Def:7) | White 14' Pullup Jump Shot (10 PTS),BOS,Boston Celtics,1610612738,1628401,D. White,54,42,Made,2.0,Pullup Jump shot,D. White,-97.0,107.0,14.0,30.0,7.0,7.0,7.0,1,0,2.0,0,1.0,,2.0,Made,1.0,2.0,4.0,BOS,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Derrick White,https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png
0022500702,136,3,PT00M39.20S,PT00M34.60S,2,"Rebound, Missed Shot",Portis REBOUND (Off:2 Def:7) | MISS White 3PT Jump Shot,BOS,Boston Celtics,1610612738,1628401,D. White,77,61,Missed,3.0,Jump Shot,D. White,-230.0,11.0,0.0,35.0,4.0,4.0,4.0,1,0,0.0,0,1.0,,1.0,Missed,1.0,1.0,1.0,BOS,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Derrick White,https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png
0022500705,166,3,PT00M37.80S,PT00M30.90S,2,"Rebound, Missed Shot",Bulls Rebound | MISS Vucevic 28' 3PT Jump Shot,CHI,Chicago Bulls,1610612741,202696,N. Vučević,98,62,Missed,3.0,Jump Shot,N. Vučević,-26.0,281.0,28.0,31.0,7.0,7.0,7.0,1,0,0.0,0,0.0,,,,,0.0,0.0,CHI,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Nikola Vučević,https://cdn.nba.com/headshots/nba/latest/1040x760/202696.png
0022500706,171,3,PT00M36.90S,PT00M07.70S,8,"Rebound, Missed Shot, Rebound, Missed Shot, Rebound, Missed Shot, Rebound, Made Shot",Williams REBOUND (Off:0 Def:1) | MISS Mykhailiuk 24' 3PT Jump Shot | Williams REBOUND (Off:1 Def:1) | MISS Markkanen 27' 3PT Jump Shot | Nurkic REBOUND (Off:2 Def:8) | MISS Nurkic Tip Layup Shot | Nurkic REBOUND (Off:3 Def:8) | Nurkic Putback Layup (10 PTS),UTA,Utah Jazz,1610612762,203994,J. Nurkić,86,84,Missed,3.0,Jump Shot,S. Mykhailiuk,-233.0,52.0,24.0,28.0,29.0,9.0,9.0,0,1,2.0,0,,1.0,0.0,Missed,3.0,0.0,2.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Svi Mykhailiuk,https://cdn.nba.com/headshots/nba/latest/1040x760/1629004.png
0022500707,98,2,PT00M34.80S,PT00M14.50S,2,"Rebound, Missed Shot",Bagley III REBOUND (Off:2 Def:2) | MISS Coulibaly 8' Driving Floating Jump Shot,WAS,Washington Wizards,1610612764,1641731,B. Coulibaly,53,45,Missed,2.0,Driving Floating Jump Shot,B. Coulibaly,4.0,79.0,8.0,14.0,21.0,21.0,21.0,0,1,0.0,0,,0.0,,,,0.0,0.0,WAS,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg,Bilal Coulibaly,https://cdn.nba.com/headshots/nba/latest/1040x760/1641731.png
0022500707,201,4,PT00M37.20S,PT00M30.40S,2,"Timeout, Made Shot",Kings Timeout: Regular (Reg.7 Short 0) | LaVine 1' Driving Dunk (35 PTS) (DeRozan 5 AST),SAC,Sacramento Kings,1610612758,203897,Z. LaVine,115,112,Made,2.0,Driving Dunk Shot,Z. LaVine,6.0,10.0,1.0,30.0,7.0,7.0,7.0,1,0,2.0,0,1.0,,0.0,Missed,7.0,0.0,2.0,SAC,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Zach LaVine,https://cdn.nba.com/headshots/nba/latest/1040x760/203897.png
0022500710,107,2,PT00M35.40S,PT00M24.10S,3,"Missed Shot, Rebound, Missed Shot",MISS Sharpe 26' 3PT Step Back Jump Shot | Wesley REBOUND (Off:2 Def:0) | MISS Love 27' 3PT Step Back Jump Shot,POR,Portland Trail Blazers,1610612757,1631126,C. Love,48,55,Missed,3.0,Step Back Jump shot,S. Sharpe,67.0,247.0,26.0,35.0,29.0,0.0,29.0,0,1,0.0,0,,1.0,0.0,Missed,1.0,0.0,0.0,POR,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Shaedon Sharpe,https://cdn.nba.com/headshots/nba/latest/1040x760/1631101.png
0022500710,165,3,PT00M34.90S,PT00M31.50S,2,"Steal, Made Shot",Porter Jr. STEAL (2 STL) | Mitchell 1' Running Layup (14 PTS) (Porter Jr. 8 AST),CLE,Cleveland Cavaliers,1610612739,1628378,D. Mitchell,76,96,Made,2.0,Running Layup Shot,D. Mitchell,-6.0,6.0,1.0,32.0,3.0,3.0,3.0,1,0,2.0,0,1.0,,2.0,Made,1.0,2.0,4.0,CLE,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg,Donovan Mitchell,https://cdn.nba.com/headshots/nba/latest/1040x760/1628378.png
0022500713,103,2,PT00M35.20S,PT00M26.60S,4,"Rebound, Missed Shot, Rebound, Made Shot",Sengun REBOUND (Off:2 Def:3) | MISS Sheppard 28' 3PT Running Jump Shot | Thompson REBOUND (Off:2 Def:4) | Thompson 6' Putback Dunk (6 PTS),HOU,Houston Rockets,1610612745,1641708,A. Thompson,56,61,Missed,3.0,Running Jump Shot,R. Sheppard,-42.0,281.0,28.0,30.0,8.0,5.0,5.0,1,0,2.0,0,1.0,,2.0,,,2.0,4.0,HOU,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg,Reed Sheppard,https://cdn.nba.com/headshots/nba/latest/1040x760/1642263.png
0022500714,47,1,PT00M40.00S,PT00M36.20S,2,"Steal, Made Shot",Williams Jr. STEAL (1 STL) | Jackson Jr. 26' 3PT Jump Shot (5 PTS) (Williams Jr. 2 AST),MEM,Memphis Grizzlies,1610612763,1628991,J. Jackson Jr.,36,29,Made,3.0,Jump Shot,J. Jackson Jr.,-98.0,243.0,26.0,36.0,4.0,4.0,4.0,1,0,3.0,0,1.0,,0.0,Missed,5.0,0.0,3.0,MEM,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Jaren Jackson Jr.,https://cdn.nba.com/headshots/nba/latest/1040x760/1628991.png
0022500716,106,2,PT00M35.70S,PT00M09.10S,4,"Rebound, Missed Shot, Rebound, Made Shot",PISTONS Rebound | MISS Harris 27' 3PT Pullup Jump Shot | Thompson REBOUND (Off:1 Def:3) | Cunningham 27' 3PT Pullup Jump Shot (17 PTS),DET,Detroit Pistons,1610612765,1630595,C. Cunningham,69,50,Missed,3.0,Pullup Jump shot,T. Harris,199.0,179.0,27.0,22.0,27.0,14.0,14.0,0,1,3.0,0,,0.0,,,,0.0,3.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Tobias Harris,https://cdn.nba.com/headshots/nba/latest/1040x760/202699.png
0022500720,172,3,PT00M40.20S,PT00M12.70S,6,"Rebound, Missed Shot, Rebound, Missed Shot, Rebound, Made Shot",HEAT Rebound | MISS Smith 26' 3PT Pullup Jump Shot | Jakucionis REBOUND (Off:1 Def:1) | MISS Jaquez Jr. 26' 3PT Jump Shot | Jakucionis REBOUND (Off:2 Def:1) | Jaquez Jr. 10' Fadeaway Jumper (11 PTS),MIA,Miami Heat,1610612748,1631170,J. Jaquez Jr.,81,95,Missed,3.0,Pullup Jump shot,D. Smith,-190.0,179.0,26.0,32.0,27.0,8.0,8.0,0,1,2.0,0,,0.0,,,,0.0,2.0,MIA,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Dru Smith,https://cdn.nba.com/headshots/nba/latest/1040x760/1630696.png
0022500721,52,1,PT00M39.70S,PT00M35.40S,2,"Rebound, Missed Shot",Brown REBOUND (Off:1 Def:4) | MISS White 25' 3PT Running Pull-Up Jump Shot,BOS,Boston Celtics,1610612738,1628401,D. White,29,30,Missed,3.0,Running Pull-Up Jump Shot,D. White,-173.0,176.0,25.0,35.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,2.0,Made,1.0,2.0,2.0,BOS,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Derrick White,https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png
0022500722,160,3,PT00M39.90S,PT00M33.20S,3,"Rebound, Foul, Made Shot",Sims REBOUND (Off:1 Def:5) | Buzelis P.FOUL (P2.T1) (B.Schwab) | Nance Cutting Layup Shot (10 PTS) (Anthony 3 AST),MIL,Milwaukee Bucks,1610612749,1631250,P. Nance,103,89,Made,2.0,Cutting Layup Shot,P. Nance,-1.0,3.0,0.0,33.0,7.0,7.0,7.0,1,0,2.0,0,1.0,,2.0,Made,3.0,2.0,4.0,MIL,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Pete Nance,https://cdn.nba.com/headshots/nba/latest/1040x760/1631250.png
0022500726,214,5,PT00M39.40S,PT00M16.00S,2,"Rebound, Missed Shot",Brunson REBOUND (Off:0 Def:5) | MISS Anunoby 25' 3PT Step Back Jump Shot,NYK,New York Knicks,1610612752,1628384,O. Anunoby,119,117,Missed,3.0,Step Back Jump shot,O. Anunoby,-169.0,190.0,25.0,16.0,23.0,23.0,23.0,0,1,0.0,0,,0.0,,,,0.0,0.0,NYK,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg,OG Anunoby,https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png
0022500732,48,1,PT00M40.10S,PT00M36.30S,4,"Steal, Missed Shot, Rebound, Made Shot",Tomlin STEAL (1 STL) | MISS Tomlin 3' Running Finger Roll Layup | Bryant REBOUND (Off:2 Def:2) | Bryant Tip Dunk Shot (4 PTS),CLE,Cleveland Cavaliers,1610612739,1628418,T. Bryant,16,36,Missed,2.0,Running Finger Roll Layup Shot,N. Tomlin,7.0,29.0,3.0,36.0,4.0,4.0,4.0,1,0,2.0,0,0.0,,,,,0.0,2.0,CLE,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg,Nae'Qwan Tomlin,https://cdn.nba.com/headshots/nba/latest/1040x760/1641772.png
0022500733,50,1,PT00M34.30S,PT00M29.90S,2,"Steal, Missed Shot",Sasser STEAL (1 STL) | MISS LeVert 3PT Running Jump Shot,DET,Detroit Pistons,1610612765,1627747,C. LeVert,21,32,Missed,3.0,Running Jump Shot,C. LeVert,228.0,49.0,0.0,30.0,4.0,4.0,4.0,1,0,0.0,0,1.0,,0.0,Missed,2.0,0.0,0.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Caris LeVert,https://cdn.nba.com/headshots/nba/latest/1040x760/1627747.png
0022500733,219,4,PT00M39.20S,PT00M33.40S,2,"Rebound, Missed Shot",LeVert REBOUND (Off:1 Def:1) | MISS Cunningham 6' Running Layup,DET,Detroit Pistons,1610612765,1630595,C. Cunningham,117,126,Missed,2.0,Running Layup Shot,C. Cunningham,32.0,52.0,6.0,33.0,6.0,6.0,6.0,1,0,0.0,0,0.0,,,,,0.0,0.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Cade Cunningham,https://cdn.nba.com/headshots/nba/latest/1040x760/1630595.png
0022500735,205,4,PT00M34.80S,PT00M21.80S,4,"Missed Shot, Rebound, Instant Replay, Missed Shot",MISS Collier 5' Turnaround Jump Shot | Collier REBOUND (Off:1 Def:6) | Instant Replay4th Period (9:48 PM EST) | MISS Filipowski 19' Pullup Jump Shot,UTA,Utah Jazz,1610612762,1642271,K. Filipowski,117,116,Missed,2.0,Turnaround Jump Shot,I. Collier,-28.0,45.0,5.0,35.0,13.0,0.0,13.0,0,1,0.0,0,,1.0,3.0,Made,10.0,3.0,3.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Isaiah Collier,https://cdn.nba.com/headshots/nba/latest/1040x760/1642268.png
0022500736,49,1,PT00M37.90S,PT00M13.60S,4,"Rebound, Missed Shot, Rebound, Missed Shot",Barnes REBOUND (Off:0 Def:1) | MISS Battle 26' 3PT Jump Shot | Dick REBOUND (Off:1 Def:0) | MISS Mamukelashvili 29' 3PT Jump Shot,TOR,Toronto Raptors,1610612761,1630572,S. Mamukelashvili,33,22,Missed,3.0,Jump Shot,J. Battle,-64.0,255.0,26.0,18.0,24.0,20.0,20.0,0,1,0.0,0,,0.0,,,,0.0,0.0,TOR,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg,Jamison Battle,https://cdn.nba.com/headshots/nba/latest/1040x760/1642419.png
0022500737,204,4,PT00M35.30S,PT00M31.20S,2,"Steal, Made Shot",Crawford STEAL (2 STL) | Capela 1' Running Dunk (6 PTS) (Davison 3 AST),HOU,Houston Rockets,1610612745,203991,C. Capela,99,109,Made,2.0,Running Dunk Shot,C. Capela,-6.0,6.0,1.0,31.0,4.0,4.0,4.0,1,0,2.0,0,1.0,,0.0,Missed,5.0,0.0,2.0,HOU,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg,Clint Capela,https://cdn.nba.com/headshots/nba/latest/1040x760/203991.png
0022500738,112,2,PT00M34.40S,PT00M24.40S,2,"Rebound, Missed Shot",Vassell REBOUND (Off:2 Def:3) | MISS Fox 3PT Jump Shot,SAS,San Antonio Spurs,1610612759,1628368,D. Fox,63,74,Missed,3.0,Jump Shot,D. Fox,-233.0,4.0,0.0,24.0,10.0,10.0,10.0,0,1,0.0,0,,1.0,0.0,,,0.0,0.0,SAS,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg,De'Aaron Fox,https://cdn.nba.com/headshots/nba/latest/1040x760/1628368.png
0022500738,165,3,PT00M34.30S,PT00M28.40S,2,"Rebound, Missed Shot",Spurs Rebound | MISS Fox 16' Pullup Jump Shot,SAS,San Antonio Spurs,1610612759,1628368,D. Fox,94,99,Missed,2.0,Pullup Jump shot,D. Fox,-103.0,120.0,16.0,28.0,6.0,6.0,6.0,1,0,0.0,0,1.0,,0.0,Missed,1.0,0.0,0.0,SAS,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg,De'Aaron Fox,https://cdn.nba.com/headshots/nba/latest/1040x760/1628368.png
0022500739,140,3,PT00M39.80S,PT00M35.60S,2,"Steal, Missed Shot",Bouyea STEAL (1 STL) | MISS Goodwin 26' 3PT Running Jump Shot,PHX,Phoenix Suns,1610612756,1630692,J. Goodwin,80,74,Missed,3.0,Running Jump Shot,J. Goodwin,-156.0,206.0,26.0,36.0,4.0,4.0,4.0,1,0,0.0,0,1.0,,2.0,Made,1.0,2.0,2.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Jordan Goodwin,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png
0022500740,211,4,PT00M36.40S,PT00M36.40S,1,Made Shot,Edgecombe 28' 3PT Jump Shot (19 PTS),PHI,Philadelphia 76ers,1610612755,1642845,V. Edgecombe,116,113,Made,3.0,Jump Shot,V. Edgecombe,163.0,227.0,28.0,36.0,3.0,0.0,3.0,1,0,3.0,0,1.0,,2.0,Made,27.0,2.0,5.0,PHI,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,VJ Edgecombe,https://cdn.nba.com/headshots/nba/latest/1040x760/1642845.png
0022500740,214,4,PT00M34.50S,PT00M27.00S,2,"Timeout, Made Shot",76ers Timeout: Regular (Reg.6 Short 0) | Maxey 7' Driving Floating Jump Shot (26 PTS),PHI,Philadelphia 76ers,1610612755,1630178,T. Maxey,117,115,Made,2.0,Driving Floating Jump Shot,T. Maxey,40.0,56.0,7.0,27.0,7.0,7.0,7.0,1,0,2.0,0,1.0,,0.0,Missed,7.0,0.0,2.0,PHI,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Tyrese Maxey,https://cdn.nba.com/headshots/nba/latest/1040x760/1630178.png
0022500742,46,1,PT00M34.40S,PT00M28.70S,2,"Rebound, Made Shot",Holland II REBOUND (Off:0 Def:2) | Reed 2' Dunk (2 PTS) (LeVert 1 AST),DET,Detroit Pistons,1610612765,1630194,P. Reed,25,14,Made,2.0,Dunk Shot,P. Reed,6.0,15.0,2.0,29.0,5.0,5.0,5.0,1,0,2.0,0,1.0,,3.0,Made,1.0,3.0,5.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Paul Reed,https://cdn.nba.com/headshots/nba/latest/1040x760/1630194.png
0022500743,143,3,PT00M34.60S,PT00M18.90S,2,"Rebound, Made Shot",Potter REBOUND (Off:1 Def:4) | McConnell 10' Pullup Jump Shot (6 PTS),IND,Indiana Pacers,1610612754,204456,T. McConnell,80,65,Made,2.0,Pullup Jump shot,T. McConnell,-40.0,89.0,10.0,19.0,16.0,16.0,16.0,0,1,2.0,0,,0.0,,,,0.0,2.0,IND,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,T.J. McConnell,https://cdn.nba.com/headshots/nba/latest/1040x760/204456.png
0022500743,191,4,PT00M37.00S,PT00M24.00S,2,"Foul, Missed Shot",Siakam Personal Take Foul (P1.T3) (N.Buchert) | MISS Portis 3PT Jump Shot,MIL,Milwaukee Bucks,1610612749,1626171,B. Portis,103,97,Missed,3.0,Jump Shot,B. Portis,229.0,49.0,0.0,24.0,13.0,13.0,13.0,0,1,0.0,0,,1.0,2.0,Made,10.0,2.0,2.0,MIL,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Bobby Portis,https://cdn.nba.com/headshots/nba/latest/1040x760/1626171.png
0022500744,152,3,PT00M39.10S,PT00M32.10S,2,"Steal, Made Shot",Missi STEAL (1 STL) | Murphy III 31' 3PT Running Jump Shot (26 PTS) (McGowens 3 AST),NOP,New Orleans Pelicans,1610612740,1630530,T. Murphy III,91,87,Made,3.0,Running Jump Shot,T. Murphy III,158.0,268.0,31.0,32.0,7.0,7.0,7.0,1,0,3.0,0,1.0,,2.0,Made,5.0,2.0,5.0,NOP,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,Trey Murphy III,https://cdn.nba.com/headshots/nba/latest/1040x760/1630530.png
0022500747,164,3,PT00M35.40S,PT00M28.70S,2,"Foul, Made Shot",Watkins P.FOUL (P2.T4) (A.Smith) | Wolf 22' Step Back Jump Shot (14 PTS) (Sharpe 4 AST),BKN,Brooklyn Nets,1610612751,1642874,D. Wolf,101,79,Made,2.0,Step Back Jump shot,D. Wolf,91.0,197.0,22.0,29.0,6.0,6.0,6.0,1,0,2.0,0,0.0,,,,,0.0,2.0,BKN,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg,Danny Wolf,https://cdn.nba.com/headshots/nba/latest/1040x760/1642874.png
0022500749,62,1,PT00M37.10S,PT00M37.10S,1,Missed Shot,MISS Bagley III 1' Tip Layup Shot,DAL,Dallas Mavericks,1610612742,1628963,M. Bagley III,39,32,Missed,2.0,Tip Layup Shot,M. Bagley III,-6.0,5.0,1.0,37.0,-37.0,0.0,-37.0,1,0,0.0,0,0.0,,,,,0.0,0.0,DAL,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,Marvin Bagley III,https://cdn.nba.com/headshots/nba/latest/1040x760/1628963.png
0022500749,122,2,PT00M35.20S,PT00M11.40S,2,"Rebound, Missed Shot",Flagg REBOUND (Off:0 Def:3) | MISS Martin 21' Jump Shot,DAL,Dallas Mavericks,1610612742,1628997,C. Martin,79,65,Missed,2.0,Jump Shot,C. Martin,210.0,-11.0,21.0,11.0,24.0,24.0,24.0,0,1,0.0,0,,1.0,2.0,,,2.0,2.0,DAL,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,Caleb Martin,https://cdn.nba.com/headshots/nba/latest/1040x760/1628997.png
0022500750,177,3,PT00M34.90S,PT00M20.70S,5,"Missed Shot, Rebound, Missed Shot, Rebound, Missed Shot",MISS Sensabaugh 17' Pullup Jump Shot | Konchar REBOUND (Off:2 Def:4) | MISS Jackson Jr. 24' 3PT Jump Shot | Love REBOUND (Off:2 Def:4) | MISS Sensabaugh 26' 3PT Jump Shot,UTA,Utah Jazz,1610612762,1641729,B. Sensabaugh,85,94,Missed,2.0,Pullup Jump shot,B. Sensabaugh,-54.0,160.0,17.0,35.0,14.0,0.0,14.0,0,1,0.0,0,,0.0,,,,0.0,0.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Brice Sensabaugh,https://cdn.nba.com/headshots/nba/latest/1040x760/1641729.png
0022500751,158,3,PT00M34.20S,PT00M28.90S,2,"Steal, Missed Shot",Daniels STEAL (2 STL) | MISS Kispert 3PT Running Jump Shot,ATL,Atlanta Hawks,1610612737,1630557,C. Kispert,90,95,Missed,3.0,Running Jump Shot,C. Kispert,-234.0,-9.0,0.0,29.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,0.0,Missed,1.0,0.0,0.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Corey Kispert,https://cdn.nba.com/headshots/nba/latest/1040x760/1630557.png
0022500755,212,4,PT00M34.70S,PT00M30.30S,2,"Rebound, Missed Shot",Small REBOUND (Off:2 Def:4) | MISS Small 4' Running Layup,MEM,Memphis Grizzlies,1610612763,1642914,J. Small,120,113,Missed,2.0,Running Layup Shot,J. Small,-20.0,38.0,4.0,30.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,2.0,,,2.0,2.0,MEM,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Javon Small,https://cdn.nba.com/headshots/nba/latest/1040x760/1642914.png
0022500757,50,1,PT00M35.90S,PT00M29.10S,3,"Rebound, Foul, Made Shot",CELTICS Rebound | Alvarado L.B.FOUL (P1.T4) (C.Blair) | Pritchard 11' Fadeaway Jumper (2 PTS) (White 1 AST),BOS,Boston Celtics,1610612738,1630202,P. Pritchard,24,33,Made,2.0,Fadeaway Jump Shot,P. Pritchard,-33.0,101.0,11.0,29.0,7.0,7.0,7.0,1,0,2.0,0,0.0,,,,,0.0,2.0,BOS,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Payton Pritchard,https://cdn.nba.com/headshots/nba/latest/1040x760/1630202.png
0022500759,106,2,PT00M35.30S,PT00M31.20S,2,"Steal, Made Shot",Barrett STEAL (1 STL) | Barrett 1' Running Finger Roll Layup (7 PTS),TOR,Toronto Raptors,1610612761,1629628,R. Barrett,46,45,Made,2.0,Running Finger Roll Layup Shot,R. Barrett,-7.0,3.0,1.0,31.0,4.0,4.0,4.0,1,0,2.0,0,1.0,,0.0,Missed,0.0,0.0,2.0,TOR,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg,RJ Barrett,https://cdn.nba.com/headshots/nba/latest/1040x760/1629628.png
0022500763,52,1,PT00M38.20S,PT00M30.70S,2,"Rebound, Made Shot",Markkanen REBOUND (Off:2 Def:3) | Jackson Jr. 3PT Jump Shot (8 PTS) (Filipowski 1 AST),UTA,Utah Jazz,1610612762,1628991,J. Jackson Jr.,30,26,Made,3.0,Jump Shot,J. Jackson Jr.,-228.0,-11.0,0.0,31.0,7.0,7.0,7.0,1,0,3.0,0,1.0,,0.0,Missed,1.0,0.0,3.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Jaren Jackson Jr.,https://cdn.nba.com/headshots/nba/latest/1040x760/1628991.png
0022500765,117,2,PT00M36.30S,PT00M29.90S,2,"Rebound, Missed Shot",Risacher REBOUND (Off:0 Def:4) | MISS Vincent 25' 3PT Running Jump Shot,ATL,Atlanta Hawks,1610612737,1629216,G. Vincent,79,54,Missed,3.0,Running Jump Shot,G. Vincent,178.0,176.0,25.0,30.0,6.0,6.0,6.0,1,0,0.0,0,1.0,,2.0,,,2.0,2.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Gabe Vincent,https://cdn.nba.com/headshots/nba/latest/1040x760/1629216.png
